transaction_date,transaction_time,customer_id,quantity,line_item_amount,unit_price,product_group,product_category,product_type,current_wholesale_price,customer_since,customer_birth_year,customer_generation
4/6/2019,17:07:47,8378,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,4/16/2017,1998,Gen Z
4/6/2019,18:40:20,8041,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2/3/2019,1962,Baby Boomers
4/6/2019,19:32:18,8105,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,8/21/2017,1994,Younger Millennials
4/6/2019,9:23:38,8186,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,12/3/2018,1983,Older Millennials
4/6/2019,8:46:13,8152,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,10/18/2017,1972,Gen X
4/6/2019,14:32:08,8244,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,5/11/2017,1958,Baby Boomers
4/6/2019,11:13:26,8384,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2/28/2018,1991,Younger Millennials
4/6/2019,12:47:09,8373,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,12/5/2018,1993,Younger Millennials
4/6/2019,14:15:12,8040,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,5/16/2018,1984,Older Millennials
4/6/2019,13:13:47,8386,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,12/30/2018,1953,Baby Boomers
4/6/2019,18:58:37,8396,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,12/31/2018,1969,Gen X
4/6/2019,18:41:16,8340,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,5/5/2017,2000,Gen Z
4/6/2019,15:35:25,8030,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,8/23/2018,1994,Younger Millennials
4/7/2019,16:48:44,709,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,3/17/2017,1954,Baby Boomers
4/7/2019,17:02:45,580,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,8/3/2018,1985,Older Millennials
4/7/2019,14:20:21,611,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,10/6/2018,1989,Older Millennials
4/7/2019,7:11:57,619,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,10/23/2018,1990,Younger Millennials
4/7/2019,9:36:53,241,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,10/28/2018,1991,Younger Millennials
4/7/2019,9:15:55,487,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,1/23/2018,1974,Gen X
4/7/2019,11:05:30,224,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,9/11/2018,1988,Older Millennials
4/7/2019,11:15:49,248,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,11/16/2018,1992,Younger Millennials
4/7/2019,15:48:34,465,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,12/9/2017,1971,Gen X
4/7/2019,18:55:49,550,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,6/2/2018,1982,Older Millennials
4/7/2019,7:16:54,601,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,9/16/2018,1988,Older Millennials
4/7/2019,16:13:02,596,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,9/5/2018,1988,Older Millennials
4/7/2019,9:07:53,674,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2/14/2019,1997,Gen Z
4/7/2019,9:57:15,5408,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,7/16/2017,1985,Older Millennials
4/7/2019,10:59:31,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/7/2019,8:27:02,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/7/2019,9:47:14,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/7/2019,9:44:59,5524,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,5/26/2018,1981,Older Millennials
4/7/2019,7:26:45,5256,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,8/28/2017,1986,Older Millennials
4/7/2019,10:50:54,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/7/2019,2:07:56,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/7/2019,2:34:27,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/7/2019,12:35:22,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/7/2019,2:23:34,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/7/2019,9:53:51,8218,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,3/24/2017,1967,Gen X
4/7/2019,10:16:22,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/7/2019,9:10:26,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/7/2019,9:00:47,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/7/2019,10:00:19,8173,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,9/17/2018,2000,Gen Z
4/7/2019,10:21:28,8496,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,12/18/2017,1977,Gen X
4/7/2019,10:11:45,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/7/2019,10:00:41,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/7/2019,10:36:12,8478,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,7/30/2017,1971,Gen X
4/7/2019,16:58:01,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/7/2019,17:48:58,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/7/2019,12:46:28,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/7/2019,20:52:58,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/7/2019,18:47:28,8470,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,5/30/2017,1977,Gen X
4/7/2019,16:51:42,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/7/2019,13:54:25,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/8/2019,8:37:48,87,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,8/29/2017,1965,Gen X
4/8/2019,7:40:01,710,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,3/25/2017,1955,Baby Boomers
4/8/2019,8:45:13,516,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,3/24/2018,1977,Gen X
4/8/2019,7:31:41,602,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,9/18/2018,1988,Older Millennials
4/8/2019,8:29:59,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/8/2019,10:44:23,319,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2/10/2017,1952,Baby Boomers
4/8/2019,9:42:33,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/8/2019,9:17:30,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/8/2019,13:39:21,345,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,4/5/2017,1955,Baby Boomers
4/8/2019,12:13:24,87,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,8/29/2017,1965,Gen X
4/8/2019,18:43:36,497,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2/13/2018,1975,Gen X
4/8/2019,15:51:13,319,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2/10/2017,1952,Baby Boomers
4/8/2019,16:12:58,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/8/2019,13:24:44,684,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,3/6/2019,1999,Gen Z
4/8/2019,15:17:02,132,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,12/31/2017,1972,Gen X
4/8/2019,9:36:28,5322,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,4/23/2017,1957,Baby Boomers
4/8/2019,7:53:30,5499,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,9/21/2018,1988,Older Millennials
4/8/2019,9:33:31,5867,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,7/2/2018,1983,Older Millennials
4/8/2019,10:20:44,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/8/2019,8:20:09,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/8/2019,14:53:12,5081,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,5/15/2018,1992,Younger Millennials
4/8/2019,15:51:16,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/8/2019,15:10:25,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/8/2019,18:53:36,5799,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,12/20/2018,1998,Gen Z
4/8/2019,17:18:31,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/8/2019,11:26:18,5184,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,1/22/2019,1996,Gen Z
4/8/2019,11:55:21,5271,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,12/30/2017,1972,Gen X
4/8/2019,12:31:29,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/8/2019,16:57:56,5807,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2/5/2019,1997,Gen Z
4/8/2019,7:31:23,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/8/2019,10:42:25,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/8/2019,7:23:34,8220,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,9/29/2017,1959,Baby Boomers
4/8/2019,8:59:55,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/8/2019,8:53:05,8300,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,4/7/2019,1986,Older Millennials
4/8/2019,7:40:22,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/8/2019,11:25:12,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/8/2019,11:01:40,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/8/2019,16:29:42,8459,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,4/23/2018,1998,Gen Z
4/8/2019,15:38:46,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/8/2019,19:17:28,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/8/2019,17:39:23,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/8/2019,14:00:06,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/8/2019,18:26:42,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/9/2019,8:29:50,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/9/2019,10:57:43,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/9/2019,7:09:08,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/9/2019,8:39:00,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/9/2019,15:16:31,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/9/2019,16:31:43,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/9/2019,11:18:00,313,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,1/28/2017,1951,Baby Boomers
4/9/2019,16:02:50,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/9/2019,11:59:52,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/9/2019,10:08:04,5412,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,6/7/2018,1982,Older Millennials
4/9/2019,7:48:51,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/9/2019,10:51:02,5382,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2/6/2018,1990,Younger Millennials
4/9/2019,10:27:51,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/9/2019,10:04:06,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/9/2019,7:33:08,5204,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,9/2/2017,1965,Gen X
4/9/2019,10:57:56,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/9/2019,16:45:37,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/9/2019,18:03:18,5248,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,3/29/2017,1955,Baby Boomers
4/9/2019,10:47:21,8420,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,6/2/2018,1962,Baby Boomers
4/9/2019,7:52:22,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/9/2019,8:23:35,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/9/2019,9:17:27,8098,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,12/8/2017,1968,Gen X
4/9/2019,7:08:32,8482,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,3/13/2019,1964,Baby Boomers
4/9/2019,7:17:41,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/9/2019,10:28:18,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/9/2019,9:27:04,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/9/2019,10:34:39,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/9/2019,11:27:58,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/9/2019,16:25:29,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/9/2019,12:19:38,8007,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,10/6/2017,1965,Gen X
4/9/2019,18:44:19,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/9/2019,11:49:08,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/10/2019,10:18:16,160,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,3/19/2018,1977,Gen X
4/10/2019,10:16:49,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/10/2019,8:16:12,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/10/2019,7:16:08,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/10/2019,7:36:12,254,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,12/3/2018,1993,Younger Millennials
4/10/2019,9:12:49,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/10/2019,10:01:42,22,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,3/3/2017,1953,Baby Boomers
4/10/2019,10:17:00,747,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,1/25/2018,1974,Gen X
4/10/2019,7:54:51,338,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,3/21/2017,1955,Baby Boomers
4/10/2019,9:10:12,249,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,11/19/2018,1992,Younger Millennials
4/10/2019,19:58:29,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/10/2019,6:16:59,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/10/2019,8:31:24,5099,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,5/15/2018,1980,Older Millennials
4/10/2019,8:05:46,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/10/2019,8:35:01,5624,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,4/22/2017,1957,Baby Boomers
4/10/2019,6:10:41,5455,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,7/21/2018,1985,Older Millennials
4/10/2019,9:35:34,5358,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,9/25/2017,1966,Gen X
4/10/2019,8:41:12,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/10/2019,6:32:57,5847,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,7/30/2018,1985,Older Millennials
4/10/2019,13:39:20,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/10/2019,14:35:15,5040,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,6/29/2018,1994,Younger Millennials
4/10/2019,16:56:55,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/10/2019,13:47:28,5576,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,10/4/2018,1989,Older Millennials
4/10/2019,7:26:13,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/10/2019,8:30:35,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/10/2019,10:01:38,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/10/2019,7:35:32,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/10/2019,9:25:40,8122,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,1/8/2017,1998,Gen Z
4/10/2019,7:06:04,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/10/2019,6:55:44,8415,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2/6/2019,1997,Gen Z
4/10/2019,16:49:38,8008,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,6/17/2018,1992,Younger Millennials
4/10/2019,15:26:17,8402,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,12/11/2018,1999,Gen Z
4/11/2019,7:50:13,341,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,3/27/2017,1955,Baby Boomers
4/11/2019,7:58:27,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/11/2019,8:50:20,28,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,3/20/2017,1954,Baby Boomers
4/11/2019,13:10:30,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/11/2019,15:41:02,496,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2/11/2018,1975,Gen X
4/11/2019,14:28:30,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/11/2019,19:27:44,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/11/2019,16:31:53,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/11/2019,17:08:13,355,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,4/25/2017,1957,Baby Boomers
4/11/2019,9:00:34,5108,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,1/20/2018,1989,Older Millennials
4/11/2019,6:46:30,5320,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,4/1/2019,2001,Gen Z
4/11/2019,6:44:54,5032,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,3/23/2018,1977,Gen X
4/11/2019,10:23:32,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/11/2019,6:51:41,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/11/2019,6:16:59,5270,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,4/28/2018,1992,Younger Millennials
4/11/2019,10:18:07,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/11/2019,14:01:22,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/11/2019,12:02:37,5153,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2/23/2017,1953,Baby Boomers
4/11/2019,18:23:00,5135,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,1/18/2019,1996,Gen Z
4/11/2019,18:28:13,5095,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,9/23/2017,1966,Gen X
4/11/2019,8:55:01,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/11/2019,7:20:38,8200,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2/16/2019,1987,Older Millennials
4/11/2019,11:14:38,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/11/2019,10:07:09,8274,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,9/17/2018,1956,Baby Boomers
4/11/2019,6:45:24,8427,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,11/21/2018,1954,Baby Boomers
4/11/2019,16:22:35,8238,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,3/19/2019,1992,Younger Millennials
4/11/2019,15:12:11,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/12/2019,8:51:48,80,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,8/10/2017,1963,Baby Boomers
4/12/2019,7:54:11,661,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,1/18/2019,1996,Gen Z
4/12/2019,9:28:24,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/12/2019,8:35:03,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/12/2019,9:38:59,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/12/2019,10:57:02,271,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,1/19/2019,1996,Gen Z
4/12/2019,18:48:34,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/12/2019,11:18:24,220,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,8/31/2018,1987,Older Millennials
4/12/2019,19:28:19,693,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,3/25/2019,2000,Gen Z
4/12/2019,7:24:50,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/12/2019,8:26:20,5523,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,1/22/2019,1999,Gen Z
4/12/2019,8:33:50,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/12/2019,9:22:49,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/12/2019,8:16:48,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/12/2019,8:17:41,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/12/2019,7:20:58,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/12/2019,10:52:56,5933,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,1/26/2018,1974,Gen X
4/12/2019,10:21:25,5455,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,7/21/2018,1985,Older Millennials
4/12/2019,8:17:52,5760,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,6/21/2018,1983,Older Millennials
4/12/2019,10:29:49,5879,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,8/19/2017,1964,Baby Boomers
4/12/2019,15:51:04,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/12/2019,17:36:01,5944,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,10/25/2018,1991,Younger Millennials
4/12/2019,10:28:40,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/12/2019,7:56:35,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/12/2019,9:31:44,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/12/2019,6:47:47,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/12/2019,7:06:11,8098,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,12/8/2017,1968,Gen X
4/12/2019,9:31:27,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/12/2019,6:30:22,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/12/2019,11:29:22,8112,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,1/26/2018,1988,Older Millennials
4/12/2019,8:20:33,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/12/2019,18:53:59,8360,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,10/4/2018,1968,Gen X
4/12/2019,18:07:33,8282,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,7/10/2017,1999,Gen Z
4/12/2019,17:06:40,8211,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,1/7/2018,1970,Gen X
4/12/2019,15:10:15,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/12/2019,13:27:46,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/12/2019,15:12:59,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/12/2019,18:13:15,8231,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,7/31/2018,1993,Younger Millennials
4/13/2019,10:43:12,23,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,3/6/2017,1954,Baby Boomers
4/13/2019,8:36:23,612,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,10/9/2018,1990,Younger Millennials
4/13/2019,9:38:07,378,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,6/12/2017,1960,Baby Boomers
4/13/2019,18:25:33,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/13/2019,11:54:12,42,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,4/27/2017,1957,Baby Boomers
4/13/2019,19:53:32,419,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,9/5/2017,1965,Gen X
4/13/2019,18:01:49,128,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,12/20/2017,1972,Gen X
4/13/2019,16:19:12,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/13/2019,10:44:17,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/13/2019,10:48:46,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/13/2019,10:50:44,5923,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,10/9/2018,1990,Younger Millennials
4/13/2019,8:31:49,5441,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,7/23/2018,1985,Older Millennials
4/13/2019,10:36:52,5489,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,8/8/2017,1963,Baby Boomers
4/13/2019,7:30:07,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/13/2019,18:22:22,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/13/2019,16:36:16,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
4/13/2019,17:06:10,5576,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,10/4/2018,1989,Older Millennials
4/13/2019,11:30:47,5619,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,6/21/2017,1960,Baby Boomers
4/13/2019,8:14:26,,2,5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
